"TIME","CPA02","AIRPOL","ORIGIN","UNIT","T_COLS","GEO","Value","Flag and Footnotes"
"2000","Financial intermediation services, except insurance and pension funding services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","66,642","e"
"2000","Financial intermediation services, except insurance and pension funding services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,286","e"
"2000","Financial intermediation services, except insurance and pension funding services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,967,740","e"
"2000","Insurance and pension funding services, except compulsory social security services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","60,234","e"
"2000","Insurance and pension funding services, except compulsory social security services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","74,814","e"
"2000","Insurance and pension funding services, except compulsory social security services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","88,178","e"
"2000","Insurance and pension funding services, except compulsory social security services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,036","e"
"2000","Insurance and pension funding services, except compulsory social security services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","21,455,900","e"
"2000","Services auxiliary to financial intermediation","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","11,047","e"
"2000","Services auxiliary to financial intermediation","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","13,425","e"
"2000","Services auxiliary to financial intermediation","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","15,342","e"
"2000","Services auxiliary to financial intermediation","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","504","e"
"2000","Services auxiliary to financial intermediation","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,874,790","e"
"2000","Real estate services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","305,037","e"
"2000","Real estate services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","332,257","e"
"2000","Real estate services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","666,600","e"
"2000","Real estate services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","18,360","e"
"2000","Real estate services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","105,697,570","e"
"2000","Renting services of machinery and equipment without operator and of personal and household goods","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","20,139","e"
"2000","Renting services of machinery and equipment without operator and of personal and household goods","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","38,610","e"
"2000","Renting services of machinery and equipment without operator and of personal and household goods","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","32,923","e"
"2000","Renting services of machinery and equipment without operator and of personal and household goods","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,175","e"
"2000","Renting services of machinery and equipment without operator and of personal and household goods","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","9,427,800","e"
"2000","Computer and related services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","52,385","e"
"2000","Computer and related services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","63,956","e"
"2000","Computer and related services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","81,564","e"
"2000","Computer and related services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,877","e"
"2000","Computer and related services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","18,378,070","e"
"2000","Research and development services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","38,572","e"
"2000","Research and development services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","39,437","e"
"2000","Research and development services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","55,384","e"
"2000","Research and development services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,131","e"
"2000","Research and development services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","12,983,530","e"
"2000","Other business services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","97,810","e"
"2000","Other business services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","116,825","e"
"2000","Other business services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","148,265","e"
"2000","Other business services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,417","e"
"2000","Other business services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","32,948,280","e"
"2000","Public administration and defence services; compulsory social security services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","406,554","e"
"2000","Public administration and defence services; compulsory social security services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","452,428","e"
"2000","Public administration and defence services; compulsory social security services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,113,592","e"
"2000","Public administration and defence services; compulsory social security services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","26,368","e"
"2000","Public administration and defence services; compulsory social security services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","142,206,160","e"
"2000","Education services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","201,949","e"
"2000","Education services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","192,173","e"
"2000","Education services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","281,979","e"
"2000","Education services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","11,723","e"
"2000","Education services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","70,867,330","e"
"2000","Health and social work services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","406,801","e"
"2000","Health and social work services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","386,129","e"
"2000","Health and social work services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","791,351","e"
"2000","Health and social work services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","53,277","e"
"2000","Health and social work services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","138,742,270","e"
"2000","Sewage and refuse disposal services, sanitation and similar services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","41,310","e"
"2000","Sewage and refuse disposal services, sanitation and similar services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","63,317","e"
"2000","Sewage and refuse disposal services, sanitation and similar services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,038,330","e"
"2000","Sewage and refuse disposal services, sanitation and similar services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","18,688","e"
"2000","Sewage and refuse disposal services, sanitation and similar services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","21,110,230","e"
"2000","Membership organisation services n.e.c.","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","26,272","e"
"2000","Membership organisation services n.e.c.","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","29,009","e"
