"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2014","Norway","Methane","Public administration and defence; compulsory social security","Tonne","175.67",""
"2014","Norway","Methane","Education","Tonne","9.47",""
"2014","Norway","Methane","Human health and social work activities","Tonne","15.69",""
"2014","Norway","Nitrous oxide","Total - all NACE activities","Tonne","8,381.55",""
"2014","Norway","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","9.85",""
"2014","Norway","Nitrous oxide","Education","Tonne","2.05",""
"2014","Norway","Nitrous oxide","Human health and social work activities","Tonne","85.74",""
"2014","Norway","Carbon dioxide","Total - all NACE activities","Tonne","47,360,882",""
"2014","Norway","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","254,895",""
"2014","Norway","Carbon dioxide","Education","Tonne","35,430",""
"2014","Norway","Carbon dioxide","Human health and social work activities","Tonne","110,861",""
"2014","Switzerland","Nitrogen oxides","Total - all NACE activities","Tonne","63,519.42",""
"2014","Switzerland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,902.29",""
"2014","Switzerland","Nitrogen oxides","Education","Tonne","74.99",""
"2014","Switzerland","Nitrogen oxides","Human health and social work activities","Tonne","499.81",""
"2014","Switzerland","Methane","Total - all NACE activities","Tonne","200,763.66",""
"2014","Switzerland","Methane","Public administration and defence; compulsory social security","Tonne","325.31",""
"2014","Switzerland","Methane","Education","Tonne","6.92",""
"2014","Switzerland","Methane","Human health and social work activities","Tonne","72.97",""
"2014","Switzerland","Nitrous oxide","Total - all NACE activities","Tonne","7,935.06",""
"2014","Switzerland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","27.66",""
"2014","Switzerland","Nitrous oxide","Education","Tonne","0.88",""
"2014","Switzerland","Nitrous oxide","Human health and social work activities","Tonne","46.72",""
"2014","Switzerland","Carbon dioxide","Total - all NACE activities","Tonne","25,444,117",""
"2014","Switzerland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,234,676",""
"2014","Switzerland","Carbon dioxide","Education","Tonne","66,264",""
"2014","Switzerland","Carbon dioxide","Human health and social work activities","Tonne","563,599",""
"2014","Serbia","Nitrogen oxides","Total - all NACE activities","Tonne","90,409.88",""
"2014","Serbia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","425.42",""
"2014","Serbia","Nitrogen oxides","Education","Tonne","994.42",""
"2014","Serbia","Nitrogen oxides","Human health and social work activities","Tonne","554.08",""
"2014","Serbia","Methane","Total - all NACE activities","Tonne",":",""
"2014","Serbia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2014","Serbia","Methane","Education","Tonne",":",""
"2014","Serbia","Methane","Human health and social work activities","Tonne",":",""
"2014","Serbia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2014","Serbia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2014","Serbia","Nitrous oxide","Education","Tonne",":",""
"2014","Serbia","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2014","Serbia","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2014","Serbia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2014","Serbia","Carbon dioxide","Education","Tonne",":",""
"2014","Serbia","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2014","Turkey","Nitrogen oxides","Total - all NACE activities","Tonne","708,253.63",""
"2014","Turkey","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","4,073.43",""
"2014","Turkey","Nitrogen oxides","Education","Tonne","2,177.99",""
"2014","Turkey","Nitrogen oxides","Human health and social work activities","Tonne","2,633.78",""
"2014","Turkey","Methane","Total - all NACE activities","Tonne","2,172,183.59",""
"2014","Turkey","Methane","Public administration and defence; compulsory social security","Tonne","20.21",""
"2014","Turkey","Methane","Education","Tonne","18.82",""
"2014","Turkey","Methane","Human health and social work activities","Tonne","21.13",""
"2014","Turkey","Nitrous oxide","Total - all NACE activities","Tonne","75,181.56",""
"2014","Turkey","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","5.18",""
"2014","Turkey","Nitrous oxide","Education","Tonne","4.82",""
"2014","Turkey","Nitrous oxide","Human health and social work activities","Tonne","5.28",""
"2014","Turkey","Carbon dioxide","Total - all NACE activities","Tonne","294,288,856",""
"2014","Turkey","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","99,667",""
"2014","Turkey","Carbon dioxide","Education","Tonne","92,808",""
"2014","Turkey","Carbon dioxide","Human health and social work activities","Tonne","101,508",""
"2015","European Union (28 countries)","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","European Union (28 countries)","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","European Union (28 countries)","Nitrogen oxides","Education","Tonne",":",""
"2015","European Union (28 countries)","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","European Union (28 countries)","Methane","Total - all NACE activities","Tonne",":",""
"2015","European Union (28 countries)","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","European Union (28 countries)","Methane","Education","Tonne",":",""
"2015","European Union (28 countries)","Methane","Human health and social work activities","Tonne",":",""
"2015","European Union (28 countries)","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","European Union (28 countries)","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","European Union (28 countries)","Nitrous oxide","Education","Tonne",":",""
"2015","European Union (28 countries)","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","European Union (28 countries)","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","European Union (28 countries)","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","European Union (28 countries)","Carbon dioxide","Education","Tonne",":",""
"2015","European Union (28 countries)","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Belgium","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Belgium","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Belgium","Nitrogen oxides","Education","Tonne",":",""
"2015","Belgium","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Belgium","Methane","Total - all NACE activities","Tonne",":",""
"2015","Belgium","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Belgium","Methane","Education","Tonne",":",""
"2015","Belgium","Methane","Human health and social work activities","Tonne",":",""
"2015","Belgium","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Belgium","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Belgium","Nitrous oxide","Education","Tonne",":",""
"2015","Belgium","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Belgium","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Belgium","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Belgium","Carbon dioxide","Education","Tonne",":",""
"2015","Belgium","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Bulgaria","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Bulgaria","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Bulgaria","Nitrogen oxides","Education","Tonne",":",""
"2015","Bulgaria","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Bulgaria","Methane","Total - all NACE activities","Tonne",":",""
"2015","Bulgaria","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Bulgaria","Methane","Education","Tonne",":",""
"2015","Bulgaria","Methane","Human health and social work activities","Tonne",":",""
"2015","Bulgaria","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Bulgaria","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Bulgaria","Nitrous oxide","Education","Tonne",":",""
"2015","Bulgaria","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Bulgaria","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Bulgaria","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Bulgaria","Carbon dioxide","Education","Tonne",":",""
"2015","Bulgaria","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Czech Republic","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Czech Republic","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Czech Republic","Nitrogen oxides","Education","Tonne",":",""
"2015","Czech Republic","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Czech Republic","Methane","Total - all NACE activities","Tonne",":",""
"2015","Czech Republic","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Czech Republic","Methane","Education","Tonne",":",""
"2015","Czech Republic","Methane","Human health and social work activities","Tonne",":",""
"2015","Czech Republic","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Czech Republic","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Czech Republic","Nitrous oxide","Education","Tonne",":",""
"2015","Czech Republic","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Czech Republic","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Czech Republic","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Czech Republic","Carbon dioxide","Education","Tonne",":",""
"2015","Czech Republic","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Denmark","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Denmark","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Denmark","Nitrogen oxides","Education","Tonne",":",""
"2015","Denmark","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Denmark","Methane","Total - all NACE activities","Tonne",":",""
"2015","Denmark","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Denmark","Methane","Education","Tonne",":",""
"2015","Denmark","Methane","Human health and social work activities","Tonne",":",""
"2015","Denmark","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Denmark","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Denmark","Nitrous oxide","Education","Tonne",":",""
"2015","Denmark","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Denmark","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Denmark","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Denmark","Carbon dioxide","Education","Tonne",":",""
"2015","Denmark","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Education","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Methane","Total - all NACE activities","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Methane","Education","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Methane","Human health and social work activities","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Education","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Education","Tonne",":",""
"2015","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Estonia","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Estonia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Estonia","Nitrogen oxides","Education","Tonne",":",""
"2015","Estonia","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Estonia","Methane","Total - all NACE activities","Tonne",":",""
"2015","Estonia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Estonia","Methane","Education","Tonne",":",""
"2015","Estonia","Methane","Human health and social work activities","Tonne",":",""
"2015","Estonia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Estonia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Estonia","Nitrous oxide","Education","Tonne",":",""
"2015","Estonia","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Estonia","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Estonia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Estonia","Carbon dioxide","Education","Tonne",":",""
"2015","Estonia","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Ireland","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Ireland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Ireland","Nitrogen oxides","Education","Tonne",":",""
"2015","Ireland","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Ireland","Methane","Total - all NACE activities","Tonne",":",""
"2015","Ireland","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Ireland","Methane","Education","Tonne",":",""
"2015","Ireland","Methane","Human health and social work activities","Tonne",":",""
"2015","Ireland","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Ireland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Ireland","Nitrous oxide","Education","Tonne",":",""
"2015","Ireland","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Ireland","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Ireland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Ireland","Carbon dioxide","Education","Tonne",":",""
"2015","Ireland","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Greece","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Greece","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Greece","Nitrogen oxides","Education","Tonne",":",""
"2015","Greece","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Greece","Methane","Total - all NACE activities","Tonne",":",""
"2015","Greece","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Greece","Methane","Education","Tonne",":",""
"2015","Greece","Methane","Human health and social work activities","Tonne",":",""
"2015","Greece","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Greece","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Greece","Nitrous oxide","Education","Tonne",":",""
"2015","Greece","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Greece","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Greece","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Greece","Carbon dioxide","Education","Tonne",":",""
"2015","Greece","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Spain","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Spain","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Spain","Nitrogen oxides","Education","Tonne",":",""
"2015","Spain","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Spain","Methane","Total - all NACE activities","Tonne",":",""
"2015","Spain","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Spain","Methane","Education","Tonne",":",""
"2015","Spain","Methane","Human health and social work activities","Tonne",":",""
"2015","Spain","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Spain","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Spain","Nitrous oxide","Education","Tonne",":",""
"2015","Spain","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Spain","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Spain","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Spain","Carbon dioxide","Education","Tonne",":",""
"2015","Spain","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","France","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","France","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","France","Nitrogen oxides","Education","Tonne",":",""
"2015","France","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","France","Methane","Total - all NACE activities","Tonne",":",""
"2015","France","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","France","Methane","Education","Tonne",":",""
"2015","France","Methane","Human health and social work activities","Tonne",":",""
"2015","France","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","France","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","France","Nitrous oxide","Education","Tonne",":",""
"2015","France","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","France","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","France","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","France","Carbon dioxide","Education","Tonne",":",""
"2015","France","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Croatia","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Croatia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Croatia","Nitrogen oxides","Education","Tonne",":",""
"2015","Croatia","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Croatia","Methane","Total - all NACE activities","Tonne",":",""
"2015","Croatia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Croatia","Methane","Education","Tonne",":",""
"2015","Croatia","Methane","Human health and social work activities","Tonne",":",""
"2015","Croatia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Croatia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Croatia","Nitrous oxide","Education","Tonne",":",""
"2015","Croatia","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Croatia","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Croatia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Croatia","Carbon dioxide","Education","Tonne",":",""
"2015","Croatia","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Italy","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Italy","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Italy","Nitrogen oxides","Education","Tonne",":",""
"2015","Italy","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Italy","Methane","Total - all NACE activities","Tonne",":",""
"2015","Italy","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Italy","Methane","Education","Tonne",":",""
"2015","Italy","Methane","Human health and social work activities","Tonne",":",""
"2015","Italy","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Italy","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Italy","Nitrous oxide","Education","Tonne",":",""
"2015","Italy","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Italy","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Italy","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Italy","Carbon dioxide","Education","Tonne",":",""
"2015","Italy","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Cyprus","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Cyprus","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Cyprus","Nitrogen oxides","Education","Tonne",":",""
"2015","Cyprus","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Cyprus","Methane","Total - all NACE activities","Tonne",":",""
"2015","Cyprus","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Cyprus","Methane","Education","Tonne",":",""
"2015","Cyprus","Methane","Human health and social work activities","Tonne",":",""
"2015","Cyprus","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Cyprus","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Cyprus","Nitrous oxide","Education","Tonne",":",""
"2015","Cyprus","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Cyprus","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Cyprus","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Cyprus","Carbon dioxide","Education","Tonne",":",""
"2015","Cyprus","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Latvia","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Latvia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Latvia","Nitrogen oxides","Education","Tonne",":",""
"2015","Latvia","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Latvia","Methane","Total - all NACE activities","Tonne",":",""
"2015","Latvia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Latvia","Methane","Education","Tonne",":",""
"2015","Latvia","Methane","Human health and social work activities","Tonne",":",""
"2015","Latvia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Latvia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Latvia","Nitrous oxide","Education","Tonne",":",""
"2015","Latvia","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Latvia","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Latvia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Latvia","Carbon dioxide","Education","Tonne",":",""
"2015","Latvia","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Lithuania","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Lithuania","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Lithuania","Nitrogen oxides","Education","Tonne",":",""
"2015","Lithuania","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Lithuania","Methane","Total - all NACE activities","Tonne",":",""
"2015","Lithuania","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Lithuania","Methane","Education","Tonne",":",""
"2015","Lithuania","Methane","Human health and social work activities","Tonne",":",""
"2015","Lithuania","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Lithuania","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Lithuania","Nitrous oxide","Education","Tonne",":",""
"2015","Lithuania","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Lithuania","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Lithuania","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Lithuania","Carbon dioxide","Education","Tonne",":",""
"2015","Lithuania","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Luxembourg","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Luxembourg","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Luxembourg","Nitrogen oxides","Education","Tonne",":",""
"2015","Luxembourg","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Luxembourg","Methane","Total - all NACE activities","Tonne",":",""
"2015","Luxembourg","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Luxembourg","Methane","Education","Tonne",":",""
"2015","Luxembourg","Methane","Human health and social work activities","Tonne",":",""
"2015","Luxembourg","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Luxembourg","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Luxembourg","Nitrous oxide","Education","Tonne",":",""
"2015","Luxembourg","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Luxembourg","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Luxembourg","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Luxembourg","Carbon dioxide","Education","Tonne",":",""
"2015","Luxembourg","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Hungary","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Hungary","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Hungary","Nitrogen oxides","Education","Tonne",":",""
"2015","Hungary","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Hungary","Methane","Total - all NACE activities","Tonne",":",""
"2015","Hungary","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Hungary","Methane","Education","Tonne",":",""
"2015","Hungary","Methane","Human health and social work activities","Tonne",":",""
"2015","Hungary","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Hungary","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Hungary","Nitrous oxide","Education","Tonne",":",""
"2015","Hungary","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Hungary","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Hungary","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Hungary","Carbon dioxide","Education","Tonne",":",""
"2015","Hungary","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Malta","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Malta","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Malta","Nitrogen oxides","Education","Tonne",":",""
"2015","Malta","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Malta","Methane","Total - all NACE activities","Tonne",":",""
"2015","Malta","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Malta","Methane","Education","Tonne",":",""
"2015","Malta","Methane","Human health and social work activities","Tonne",":",""
"2015","Malta","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Malta","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Malta","Nitrous oxide","Education","Tonne",":",""
"2015","Malta","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Malta","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Malta","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Malta","Carbon dioxide","Education","Tonne",":",""
"2015","Malta","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Netherlands","Nitrogen oxides","Total - all NACE activities","Tonne","441,575.82",""
"2015","Netherlands","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","8,077.4",""
"2015","Netherlands","Nitrogen oxides","Education","Tonne","779.55",""
"2015","Netherlands","Nitrogen oxides","Human health and social work activities","Tonne","1,723.75",""
"2015","Netherlands","Methane","Total - all NACE activities","Tonne","735,560.59",""
"2015","Netherlands","Methane","Public administration and defence; compulsory social security","Tonne","7,309.06",""
"2015","Netherlands","Methane","Education","Tonne","300.88",""
"2015","Netherlands","Methane","Human health and social work activities","Tonne","787.08",""
"2015","Netherlands","Nitrous oxide","Total - all NACE activities","Tonne","26,874.87",""
"2015","Netherlands","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","95.16",""
"2015","Netherlands","Nitrous oxide","Education","Tonne","3.59",""
"2015","Netherlands","Nitrous oxide","Human health and social work activities","Tonne","50.65",""
"2015","Netherlands","Carbon dioxide","Total - all NACE activities","Tonne","167,468,771",""
"2015","Netherlands","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,637,881",""
"2015","Netherlands","Carbon dioxide","Education","Tonne","697,075",""
"2015","Netherlands","Carbon dioxide","Human health and social work activities","Tonne","1,713,623",""
"2015","Austria","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Austria","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
